posted,neighborhood,post title,URL,price,city
2020-04-07 10:23:00,(Los Angeles,🆕2020 PoLo-150 by AMIGO 150cc Scooter/Moped,https://losangeles.craigslist.org/lac/mcd/d/los-angeles-2020-polo-150-by-amigo/7104808068.html,1299.0,Los Angeles
2020-04-07 09:52:00,(Los Angeles,🆕 2020 50cc Street Bike Scooter Fully Automatic,https://losangeles.craigslist.org/lac/mcd/d/los-angeles-cc-street-bike-scooter/7104788140.html,1599.0,Los Angeles
2020-04-07 09:51:00,(Los Angeles,Special SALE on ALL Dirt Bikes & ATVs BEAT ANY PRICE IN STOCK NOW!,https://losangeles.craigslist.org/lac/mcd/d/los-angeles-special-sale-on-all-dirt/7104787209.html,599.0,Los Angeles
2020-04-07 09:50:00,(Los Angeles,2020 Amigo Jax-150 Super Sport Scooter,https://losangeles.craigslist.org/wst/mcd/d/los-angeles-2020-amigo-jax-150-super/7104786481.html,1499.0,Los Angeles
2020-04-07 09:49:00,(Los Angeles,New arrival 2020 Amigo SS 150,https://losangeles.craigslist.org/lac/mcd/d/los-angeles-new-arrival-2020-amigo-ss/7104786082.html,1499.0,Los Angeles
2020-04-07 09:48:00,(Financing Available!,Beautiful New Retro Style Amigo 150cc Gas Scooters,https://losangeles.craigslist.org/sgv/mcd/d/los-angeles-beautiful-new-retro-style/7104785691.html,0.0,Los Angeles
2020-04-07 06:03:00,(Check Out Our Used Inventory Showroom!,2019 Harley-Davidson FLHTKSE - CVO Limited,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2019-harley-davidson-flhtkse/7104661764.html,36999.0,Los Angeles
2020-04-07 05:02:00,(Check Out Our Used Inventory Showroom!,2018 Harley-Davidson FXFB - Softail Fat Bob,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2018-harley-davidson-fxfb/7104645835.html,12299.0,Los Angeles
2020-04-07 04:24:00,(Las Vegas,1970 Harley Davidson electra glide in blue,https://losangeles.craigslist.org/lac/mcy/d/las-vegas-1970-harley-davidson-electra/7104639219.html,9000.0,Los Angeles
2020-04-07 04:00:00,(Check Out Our Used Inventory Showroom!,2014 Harley-Davidson FLHTK - Electra Glide Ultra Limited,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2014-harley-davidson-flhtk/7104635632.html,12988.0,Los Angeles
2020-04-07 03:06:00,(Delivered To Your Doorstep Starting At $189,2018 Triumph Bonneville Speedmaster  -Premium Dealer!,https://losangeles.craigslist.org/sgv/mcd/d/las-vegas-2018-triumph-bonneville/7104629934.html,9995.0,Los Angeles
2020-04-07 01:30:00,(Palm Springs,Yamaha Raven R6,https://losangeles.craigslist.org/lgb/mcy/d/palm-desert-yamaha-raven-r6/7104622966.html,7900.0,Los Angeles
2020-04-06 23:26:00,(Canoga Park,2000 1100CC V Star Yamaha,https://losangeles.craigslist.org/sfv/mcy/d/canoga-park-cc-star-yamaha/7104613175.html,1600.0,Los Angeles
2020-04-06 23:23:00,(Los Angeles,2007 Suzuki GSXR,https://losangeles.craigslist.org/wst/mcy/d/los-angeles-2007-suzuki-gsxr/7104612800.html,6000.0,Los Angeles
2020-04-06 22:05:00,(El Segundo,Yamaha Roadstar 1700,https://losangeles.craigslist.org/wst/mcy/d/el-segundo-yamaha-roadstar-1700/7104603482.html,2500.0,Los Angeles
2020-04-06 21:48:00,(North Hollywood,2012 R6,https://losangeles.craigslist.org/sfv/mcy/d/north-hollywood-2012-r6/7104600934.html,5350.0,Los Angeles
2020-04-06 21:39:00,(N. Long Beach,Classic Savage,https://losangeles.craigslist.org/lgb/mcy/d/long-beach-classic-savage/7104599571.html,3500.0,Los Angeles
2020-04-06 20:01:00,(Los Angeles,Vespa LX 150 ie,https://losangeles.craigslist.org/wst/mcy/d/los-angeles-vespa-lx-150-ie/7104579512.html,2999.0,Los Angeles
2020-04-06 18:54:00,(Castaic,2005 HONDA XR650L,https://losangeles.craigslist.org/sfv/mcy/d/castaic-2005-honda-xr650l/7104561756.html,3400.0,Los Angeles
2020-04-06 18:42:00,(Arlington,HONDA XR 250 AS NEW SPOTLESS,https://losangeles.craigslist.org/ant/mcy/d/riverside-honda-xr-250-as-new-spotless/7104558477.html,2800.0,Los Angeles
2020-04-06 18:30:00,(Winnetka,HONDA CRF 250l,https://losangeles.craigslist.org/sfv/mcy/d/winnetka-honda-crf-250l/7104554905.html,4500.0,Los Angeles
2020-04-06 18:20:00,(Long Beach California,~1970 YAMAHA CT1 175cc ENDURO GREAT Resto Project Bike,https://losangeles.craigslist.org/lgb/mcy/d/long-beach-1970-yamaha-ct1-175cc-enduro/7104551860.html,575.0,Los Angeles
2020-04-06 18:06:00,(Hollywood,Honda cx650 Turbo RARE,https://losangeles.craigslist.org/lac/mcy/d/los-angeles-honda-cx650-turbo-rare/7104547049.html,4300.0,Los Angeles
2020-04-06 17:43:00,(Granada Hills,2003 GSXR 600,https://losangeles.craigslist.org/sfv/mcy/d/granada-hills-2003-gsxr-600/7104538769.html,3000.0,Los Angeles
2020-04-06 17:32:00,(Los Angeles,2013 RMZ250f,https://losangeles.craigslist.org/lac/mcy/d/los-angeles-2013-rmz250f/7104535009.html,3500.0,Los Angeles
2020-04-06 17:25:00,(Anaheim,2013 Triumph Thruxton 900 Custom,https://losangeles.craigslist.org/lac/mcy/d/anaheim-2013-triumph-thruxton-900-custom/7104532157.html,15000.0,Los Angeles
2020-04-06 17:18:00,(Los Angeles,Ducati Monster 620 Dark ie,https://losangeles.craigslist.org/lac/mcy/d/los-angeles-ducati-monster-620-dark-ie/7104529588.html,2950.0,Los Angeles
2020-04-06 17:03:00,(Glendale,Suzuki Burgman 400 abs,https://losangeles.craigslist.org/lac/mcy/d/glendale-suzuki-burgman-400-abs/7104523764.html,5200.0,Los Angeles
2020-04-06 17:00:00,(Marina Del Rey,SUZUKI GS500F,https://losangeles.craigslist.org/lac/mcy/d/venice-suzuki-gs500f/7104522635.html,2000.0,Los Angeles
2020-04-06 16:49:00,(Port Hueneme,2015 Husqvarna FC 450,https://losangeles.craigslist.org/sfv/mcy/d/port-hueneme-cbc-base-2015-husqvarna-fc/7104518307.html,4500.0,Los Angeles
2020-04-06 16:13:00,(Stallion Springs,2018 250 Beta Factory Trials,https://losangeles.craigslist.org/sfv/mcy/d/tehachapi-beta-factory-trials/7104503380.html,5600.0,Los Angeles
2020-04-06 16:11:00,(Rosamond,2015 ninja Zx6r,https://losangeles.craigslist.org/ant/mcy/d/rosamond-2015-ninja-zx6r/7104502729.html,6500.0,Los Angeles
2020-04-06 15:18:00,(Check Out Our Used Inventory Showroom!,2012 Harley-Davidson FLHTK - Electra Glide Ultra Limited,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2012-harley-davidson-flhtk/7104479522.html,11988.0,Los Angeles
2020-04-06 14:28:00,(Hermosa Beach,Suzuki DR350 '91 Dirt Bike***,https://losangeles.craigslist.org/wst/mcy/d/hermosa-beach-suzuki-dr-dirt-bike/7104453640.html,1800.0,Los Angeles
2020-04-06 14:05:00,(Pomona,*LOOK HERE!* 2008 YAMAHA R1,https://losangeles.craigslist.org/sgv/mcy/d/pomona-look-here-2008-yamaha-r1/7104441349.html,3900.0,Los Angeles
2020-04-06 13:52:00,(Oxnard,2008 Harley Davidson Road Glide,https://losangeles.craigslist.org/sfv/mcy/d/oxnard-2008-harley-davidson-road-glide/7104434304.html,8995.0,Los Angeles
2020-04-06 13:47:00,(West Covina,2016 Yamaha R3 race bike (clean title）,https://losangeles.craigslist.org/lac/mcy/d/west-covina-2016-yamaha-r3-race-bike/7104431379.html,4650.0,Los Angeles
2020-04-06 13:24:00,(Anaheim,2018 Harley-Davidson FLHTK - Ultra Limited (11800C),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2018-harley-davidson-flhtk/7104418569.html,22995.0,Los Angeles
2020-04-06 13:21:00,(Anaheim,2013 Harley-Davidson FLHX - Street Glide (11799),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2013-harley-davidson-flhx/7104417115.html,14995.0,Los Angeles
2020-04-06 13:19:00,(Anaheim,2014 Honda Shadow Spirit 750 (11795),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2014-honda-shadow-spirit/7104416101.html,4995.0,Los Angeles
2020-04-06 13:17:00,(Anaheim,2011 SPECIAL CONSTRUCTION PRO STREET (11735C),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2011-special-construction-pro/7104415015.html,7995.0,Los Angeles
2020-04-06 13:16:00,(Anaheim,2013 Harley-Davidson FLHX - Street Glide (11674),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2013-harley-davidson-flhx/7104414382.html,11995.0,Los Angeles
2020-04-06 13:15:00,(Anaheim,2007 Harley-Davidson FXDB - Dyna Street Bob (11631),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2007-harley-davidson-fxdb/7104413824.html,8995.0,Los Angeles
2020-04-06 13:14:00,(Anaheim,2004 American IronHorse Motorcycles TEXAS CHOPPER (11723C),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2004-american-ironhorse/7104413287.html,13995.0,Los Angeles
2020-04-06 13:13:00,(Anaheim,2018 Harley-Davidson FLHXS - Street Glide Special (11692N),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2018-harley-davidson-flhxs/7104412585.html,22995.0,Los Angeles
2020-04-06 13:12:00,(Anaheim,2016 Harley-Davidson FXDLS - Low Rider S (11724N),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2016-harley-davidson-fxdls/7104411887.html,19995.0,Los Angeles
2020-04-06 13:10:00,(Anaheim,2006 Harley-Davidson FLHTCI - Electra Glide Classic (11520N),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2006-harley-davidson-flhtci/7104410788.html,7995.0,Los Angeles
2020-04-06 13:08:00,(Anaheim,2015 Harley-Davidson FLTRX - Road Glide (11756C),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2015-harley-davidson-fltrx/7104409906.html,19995.0,Los Angeles
2020-04-06 13:04:00,(Los Angeles,└► Boom MVP 50cc Scooter Moped w/ 49cc motor,https://losangeles.craigslist.org/lac/mcd/d/los-angeles-boom-mvp-50cc-scooter-moped/7104407146.html,749.0,Los Angeles
2020-04-06 13:00:00,(Anaheim,2016 Harley-Davidson FXDB - Dyna Street Bob (11754N),https://losangeles.craigslist.org/lgb/mcd/d/fullerton-2016-harley-davidson-fxdb/7104405059.html,11995.0,Los Angeles
2020-04-06 12:43:00,"(Lakewood, California","1980 YAMAHA YZ465 (Lk YZ490 W""5 SPEED"")465=D'BEST BIG YZ""WhyBuyA CR500",https://losangeles.craigslist.org/lgb/mcy/d/lakewood-1980-yamaha-yz465-lk-yz490-w5/7104395401.html,775.0,Los Angeles
2020-04-06 12:37:00,(Los Angeles,"1970 Honda CB750 K0, Stock original",https://losangeles.craigslist.org/lac/mcy/d/los-angeles-1970-honda-cb750-k0-stock/7104392062.html,14500.0,Los Angeles
2020-04-06 11:35:00,(Glendora,1978 YAMAHA DT100E,https://losangeles.craigslist.org/lac/mcy/d/glendora-1978-yamaha-dt100e/7104353785.html,3100.0,Los Angeles
2020-04-06 11:34:00,(West Hollywood,2008 Yamaha V-Star 1100 Custom vstar 1100 v star 1100 >>>>>>>,https://losangeles.craigslist.org/wst/mcy/d/west-hollywood-2008-yamaha-star-1100/7104353339.html,3750.0,Los Angeles
2020-04-06 09:30:00,(Wheels In Motion,2019 Yamaha YZF R3 ABS *Delivery & Warranty available**,https://losangeles.craigslist.org/ant/mcd/d/chatsworth-2019-yamaha-yzf-r3-abs/7104273683.html,4995.0,Los Angeles
2020-04-06 09:00:00,(Wheels In Motion,2019 Yamaha V Max***No ADM***No Dealer fees****,https://losangeles.craigslist.org/ant/mcd/d/chatsworth-2019-yamaha-maxno-admno/7104254088.html,15995.0,Los Angeles
2020-04-06 08:40:00,(Wheels In Motion,2019 Yamaha YZF R3***No ADM fees/No dealer fees****,https://losangeles.craigslist.org/wst/mcd/d/chatsworth-2019-yamaha-yzf-r3no-adm/7104241933.html,4495.0,Los Angeles
2020-04-06 06:02:00,(Check Out Our Used Inventory Showroom!,2019 Harley-Davidson XL 1200XS - Sportster Forty-Eight Special,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2019-harley-davidson-xl/7104161502.html,10874.0,Los Angeles
2020-04-06 05:05:00,(Check Out Our Used Inventory Showroom!,2016 Harley-Davidson FLSTN - Softail Deluxe,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2016-harley-davidson-flstn/7104145417.html,17999.0,Los Angeles
2020-04-06 04:03:00,(Check Out Our Used Inventory Showroom!,2014 Harley-Davidson FLHXS - Street Glide Special,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2014-harley-davidson-flhxs/7104134727.html,16599.0,Los Angeles
2020-04-03 10:34:00,(Check Out Our Used Inventory Showroom!,2014 Harley-Davidson FLHXS - Street Glide Special,https://losangeles.craigslist.org/lgb/mcd/d/san-marcos-2014-harley-davidson-flhxs/7102975607.html,16599.0,Los Angeles
2020-04-06 01:06:00,(Delivered To Your Doorstep Starting At $189,2018 Aprilia Dorsoduro 900  -Premium Dealer!,https://losangeles.craigslist.org/sgv/mcd/d/las-vegas-2018-aprilia-dorsoduro-900/7104120131.html,5999.0,Los Angeles
2020-04-06 01:05:00,(Delivered To Your Doorstep Starting At $189,1967 Triumph BOBBER  -Finance it with Instant Credit Approval!,https://losangeles.craigslist.org/sfv/mcd/d/las-vegas-1967-triumph-bobber-finance/7104120057.html,6995.0,Los Angeles
2020-04-06 00:56:00,(Bonduel,Evil Spirit Engineering,https://losangeles.craigslist.org/lac/mcy/d/bonduel-evil-spirit-engineering/7104119363.html,20995.0,Los Angeles
2020-04-05 19:57:00,(Long Beach,2007 Yamaha FJR1300,https://losangeles.craigslist.org/lgb/mcy/d/long-beach-2007-yamaha-fjr1300/7104079466.html,3800.0,Los Angeles
2020-04-05 19:41:00,(Glendale,2006 Suzuki SV-650S,https://losangeles.craigslist.org/sfv/mcy/d/glendale-2006-suzuki-sv-650s/7104075675.html,1700.0,Los Angeles
2020-04-05 19:36:00,(San Pedro,2006 Honda CRF250R,https://losangeles.craigslist.org/wst/mcy/d/san-pedro-2006-honda-crf250r/7104074565.html,2250.0,Los Angeles
2020-04-05 19:35:00,(Northridge,2001 Kawasaki ZX6R,https://losangeles.craigslist.org/sfv/mcy/d/northridge-2001-kawasaki-zx6r/7104074275.html,1900.0,Los Angeles
2020-04-05 19:29:00,(San Pedro,2014 KTM 150SX,https://losangeles.craigslist.org/wst/mcy/d/san-pedro-2014-ktm-150sx/7104072752.html,2635.0,Los Angeles
2020-04-05 19:21:00,(San Pedro,2011 KTM 250XCW Electric Start,https://losangeles.craigslist.org/wst/mcy/d/san-pedro-2011-ktm-250xcw-electric-start/7104070779.html,4100.0,Los Angeles
2020-04-05 17:19:00,(La Crescenta,1999 YZ 250 CLEAN!,https://losangeles.craigslist.org/sfv/mcy/d/la-crescenta-1999-yz-250-clean/7104036375.html,2400.0,Los Angeles
2020-04-08 02:01:00,(Concord,2017 R6 Yamaha immaculate 8700 miles,https://sfbay.craigslist.org/eby/mcy/d/concord-2017-r6-yamaha-immaculate-8700/7105124138.html,8500.0,San Francisco
2020-04-08 00:02:00,(Aptos,1978 Honda XL 175,https://sfbay.craigslist.org/scz/mcy/d/aptos-1978-honda-xl-175/7105115117.html,2500.0,San Francisco
2020-04-07 22:33:00,(Capitola,Harley Sportster 1200,https://sfbay.craigslist.org/scz/mcy/d/capitola-harley-sportster-1200/7105105651.html,3500.0,San Francisco
2020-04-07 21:55:00,(Oakland Lake Merritt,1999 BMW F650 GS - Funduro ADV,https://sfbay.craigslist.org/eby/mcy/d/oakland-1999-bmw-f650-gs-funduro-adv/7105100513.html,3500.0,San Francisco
2020-04-07 20:58:00,(Sonoma,2007 KAWASAKI NINJA ZX6R,https://sfbay.craigslist.org/nby/mcy/d/el-verano-2007-kawasaki-ninja-zx6r/7105090937.html,2500.0,San Francisco
2020-04-07 20:26:00,(Berkeley,2006 Piaggio 150 scooter / vespa,https://sfbay.craigslist.org/eby/mcy/d/berkeley-2006-piaggio-150-scooter-vespa/7105084517.html,1200.0,San Francisco
2020-04-07 20:23:00,(Berkeley,2017 Yamaha R3 with ABS and 2000 miles,https://sfbay.craigslist.org/eby/mcy/d/berkeley-2017-yamaha-r3-with-abs-and/7105083815.html,2900.0,San Francisco
2020-04-07 20:17:00,(Berkeley,2008 Suzuki Boulevard S50,https://sfbay.craigslist.org/eby/mcy/d/berkeley-2008-suzuki-boulevard-s50/7105082759.html,2100.0,San Francisco
2020-04-07 20:03:00,(Walnut Creek,2000 Harley Davidson Fat Boy in Showroom Condition,https://sfbay.craigslist.org/eby/mcy/d/walnut-creek-2000-harley-davidson-fat/7105079383.html,7900.0,San Francisco
2020-04-07 19:49:00,(Alamo Square,2019 Ducati Diavel 1260***No ADM***NO Dealer fees*****,https://sfbay.craigslist.org/sfc/mcd/d/chatsworth-2019-ducati-diavel-1260no/7105075900.html,15995.0,San Francisco
2020-04-07 18:52:00,(Aptos,1979 Yamaha 750 special,https://sfbay.craigslist.org/scz/mcy/d/aptos-1979-yamaha-750-special/7105060588.html,500.0,San Francisco
2020-04-07 18:47:00,(Redwood City,2018 Vespa Primavera 150cc,https://sfbay.craigslist.org/pen/mcy/d/redwood-city-2018-vespa-primavera-150cc/7105059185.html,4000.0,San Francisco
2020-04-07 18:46:00,(San Jose South,2016 Softail,https://sfbay.craigslist.org/sby/mcy/d/san-jose-2016-softail/7105058925.html,21000.0,San Francisco
2020-04-07 18:05:00,(Mission District,THE BEST DEALS ON USED SCOOTERS IN THE BAY AREA **FINANCE & DELIVERY**,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-the-best-deals-on-used/7105046302.html,0.0,San Francisco
2020-04-07 17:37:00,(2020Hondarebel 500,2020 Honda Rebel 500,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-rebel-500/7105036595.html,6199.0,San Francisco
2020-04-07 17:37:00,(2020Hondasuper Cub,2020 Honda Super Cub ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-super-cub-abs/7105036497.html,3649.0,San Francisco
2020-04-07 17:37:00,(2020Kawasakiklx230,2020 Kawasaki KLX230 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-kawasaki-klx230-abs/7105036407.html,4899.0,San Francisco
2020-04-07 17:36:00,(2020Zerosrs 14.4,2020 Zero SRS 14.4 Premium Model,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-zero-srs-144-premium/7105036298.html,21995.0,San Francisco
2020-04-07 17:36:00,(2020Hondarebel 500,2020 Honda Rebel 500 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-rebel-500-abs/7105036223.html,6499.0,San Francisco
2020-04-07 17:36:00,(2020Kawasakiklx300R,2020 Kawasaki KLX300R Green Sticker!,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-kawasaki-klx300r/7105036128.html,5499.0,San Francisco
2020-04-07 17:36:00,(2020Kawasakininja 400,2020 Kawasaki Ninja 400 with Perf. Pack.,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-kawasaki-ninja-400/7105036016.html,5820.0,San Francisco
2020-04-07 17:36:00,(2020Hondarebel 300,2020 Honda Rebel 300,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-rebel-300/7105035930.html,4499.0,San Francisco
2020-04-07 17:35:00,(2020Hondarebel 500,2020 Honda Rebel 500 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-rebel-500-abs/7105035723.html,6499.0,San Francisco
2020-04-07 17:35:00,(2020Hondapcx150,2020 Honda PCX150 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-pcx150-abs/7105035572.html,3999.0,San Francisco
2020-04-07 17:34:00,(2020Hondacrf250F,2020 Honda CRF250F Green Sticker!,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-crf250f-green/7105035339.html,4599.0,San Francisco
2020-04-07 17:33:00,(2020Hondarebel 300,2020 Honda Rebel 300 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-rebel-300-abs/7105035202.html,4799.0,San Francisco
2020-04-07 17:33:00,(2020Hondarebel 500,2020 Honda Rebel 500,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-rebel-500/7105035046.html,6199.0,San Francisco
2020-04-07 17:32:00,(2020Hondacb300R,2020 Honda CB300R ABS Model,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-cb300r-abs/7105034824.html,4949.0,San Francisco
2020-04-07 17:32:00,(Fremont,2014 Kawasaki Ninja 650 ABS,https://sfbay.craigslist.org/eby/mcy/d/newark-2014-kawasaki-ninja-650-abs/7105034666.html,1500.0,San Francisco
2020-04-07 17:32:00,(2020Kawasakiz900,2020 Kawasaki Z900 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-kawasaki-z900-abs/7105034618.html,8999.0,San Francisco
2020-04-07 17:31:00,(2020Suzukigsx-R1000R,2020 Suzuki GSX-R1000R ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-suzuki-gsx-r1000r-abs/7105034451.html,17699.0,San Francisco
2020-04-07 17:31:00,(2020Suzukisv650,2020 Suzuki SV650 ABS,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-suzuki-sv650-abs/7105034258.html,6999.0,San Francisco
2020-04-07 17:30:00,(2020Hondamonkey,2020 Honda Monkey ABS Model,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-honda-monkey-abs/7105034022.html,4199.0,San Francisco
2020-04-07 17:30:00,(2020Zerosrs 14.4,2020 Zero SRS 14.4 Premium Model,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2020-zero-srs-144-premium/7105033772.html,21995.0,San Francisco
2020-04-07 17:25:00,(2009Kawasakier-6N,2009 Kawasaki ER-6N,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2009-kawasaki-er-6n/7105032056.html,3998.0,San Francisco
2020-04-07 17:24:00,(2019Lancepch200,2019 Lance PCH200,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2019-lance-pch200/7105031862.html,0.0,San Francisco
2020-04-07 17:24:00,(2006Kawasakininja 650R,2006 Kawasaki Ninja 650R,https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2006-kawasaki-ninja-650r/7105031692.html,0.0,San Francisco
2020-04-07 17:04:00,(Santa Cruz,1997 Honda Magna,https://sfbay.craigslist.org/scz/mcy/d/santa-cruz-1997-honda-magna/7105024077.html,1700.0,San Francisco
2020-04-07 16:58:00,(Soma,Two Naked SV650’s,https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-two-naked-sv650s/7105021591.html,2700.0,San Francisco
2020-04-07 16:57:00,(Soma,2011 Honda PCX125 White,https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2011-honda-pcx125-white/7105021300.html,2400.0,San Francisco
2020-04-07 16:56:00,(San Rafael,"$23,000 TRIUMPH SCRAMBLER WITH 156 MILES FOR $8k",https://sfbay.craigslist.org/nby/mcy/d/san-rafael-triumph-scrambler-with-156/7105021026.html,8000.0,San Francisco
2020-04-07 16:55:00,(Potrero Hill,2 Bikes: 2015 HONDA NC700x DCT ABS & 2016 NC700x Manual,https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2-bikes-2015-honda-nc700x/7105020519.html,5400.0,San Francisco
2020-04-07 16:50:00,(Los Gatos,**2012 HONDA CRF 450r** MINT,https://sfbay.craigslist.org/sby/mcy/d/redwood-estates-2012-honda-crf-450r-mint/7105018693.html,4850.0,San Francisco
2020-04-07 16:49:00,(Alamo Square,2019 Ducati Scrambler Desert Sled***No ADM***NO Dealer fees*****,https://sfbay.craigslist.org/sfc/mcd/d/chatsworth-2019-ducati-scrambler-desert/7105018151.html,8995.0,San Francisco
2020-04-07 16:46:00,(Campbell,Termignoni Exhaust for Ducati Sport Classic,https://sfbay.craigslist.org/sby/mcy/d/san-jose-termignoni-exhaust-for-ducati/7105017036.html,200.0,San Francisco
2020-04-07 16:42:00,(Mission District,2015 BLACK VESPA 300CC *******ONLY 12K MILES*******,https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2015-black-vespa-300cc/7105015173.html,3600.0,San Francisco
2020-04-07 16:37:00,(Berkeley,2007 Triumph Speed Triple 1050,https://sfbay.craigslist.org/eby/mcy/d/berkeley-2007-triumph-speed-triple-1050/7105013258.html,3200.0,San Francisco
2020-04-07 16:35:00,(Fremont,2004 Harley-Davidson Sportster XL 1200C,https://sfbay.craigslist.org/eby/mcy/d/union-city-2004-harley-davidson/7105012176.html,9000.0,San Francisco
2020-04-07 16:31:00,(Palo Alto,2014 Aprilia RSV4 R APRC - low miles,https://sfbay.craigslist.org/pen/mcy/d/palo-alto-2014-aprilia-rsv4-aprc-low/7105010632.html,10000.0,San Francisco
2020-04-07 16:30:00,(Walnut Creek,Yamaha Vino Scooter,https://sfbay.craigslist.org/eby/mcy/d/lafayette-yamaha-vino-scooter/7105010219.html,975.0,San Francisco
2020-04-07 16:16:00,(San Francisco,1970's Vespa Vn2,https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-1970s-vespa-vn2/7105005051.html,6000.0,San Francisco
2020-04-07 16:12:00,(Downtown,2007 Kymco people 150,https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2007-kymco-people-150/7105003486.html,1600.0,San Francisco
2020-04-07 16:10:00,(Fremont,2017 BMW R1200GS Rallye,https://sfbay.craigslist.org/eby/mcy/d/fremont-2017-bmw-r1200gs-rallye/7105002348.html,16500.0,San Francisco
2020-04-07 16:06:00,(Capitola,2018 SYM Wolf Classic 150,https://sfbay.craigslist.org/scz/mcy/d/santa-cruz-2018-sym-wolf-classic-150/7105000919.html,2400.0,San Francisco
2020-04-07 16:05:00,(Pittsburg,2009 WR 450,https://sfbay.craigslist.org/eby/mcy/d/pittsburg-2009-wr-450/7105000426.html,3900.0,San Francisco
2020-04-07 15:52:00,(Pittsburg,Silver ST1300 2003 One Owner Cannot ride Anymore Low Miles,https://sfbay.craigslist.org/eby/mcy/d/pittsburg-silver-st-one-owner-cannot/7104994890.html,2800.0,San Francisco
2020-04-07 15:25:00,(Redwood City,2013 Ducati Diavel Dark (Low Mileage / Clean Title),https://sfbay.craigslist.org/pen/mcy/d/redwood-city-2013-ducati-diavel-dark/7104982973.html,9000.0,San Francisco
2020-04-07 15:20:00,(San Rafael,1975 HONDA CB200,https://sfbay.craigslist.org/nby/mcy/d/san-rafael-1975-honda-cb200/7104980448.html,1100.0,San Francisco
2020-04-07 14:47:00,(Concord,2002 FXD Dyna SuperGlide,https://sfbay.craigslist.org/eby/mcy/d/martinez-2002-fxd-dyna-superglide/7104964087.html,8500.0,San Francisco
2020-04-07 14:16:00,(San Jose East,Harley Softail Springer,https://sfbay.craigslist.org/sby/mcy/d/milpitas-harley-softail-springer/7104948174.html,13000.0,San Francisco
2020-04-07 14:07:00,(Berkeley,2006 Suzuki vstrom 650 / dl650,https://sfbay.craigslist.org/eby/mcy/d/berkeley-2006-suzuki-vstrom-650-dl650/7104943485.html,3100.0,San Francisco
2020-04-07 14:00:00,(Berkeley,2016  Honda cbr300 with 1200 miles,https://sfbay.craigslist.org/eby/mcy/d/berkeley-2016-honda-cbr300-with-1200/7104939519.html,3100.0,San Francisco
2020-04-07 13:54:00,(San Jose South,1981 Honda cx500 project or parts bike,https://sfbay.craigslist.org/sby/mcy/d/san-jose-1981-honda-cx500-project-or/7104935665.html,500.0,San Francisco
